1 0.0008 0 0.0006 0.0006 0.0003 0.0003 0.0001 0.0004 0.0009 0.0003 0.0006 0.0006 0 0.0002 0.0005 0.0001 0.0005 0 0.0001 0.0009 0.0006 0.0006 0.0005 0 0.0003 0.0003 0.0006 0.0002 0.0003 0.0006 0.0004 0.0005 0.0001 0.0009 0.0007 0.0006 0.0002 0.0001 0.0001 0.0009 0.0004 0.0008 0.0006 0.0004 0 0.0008 0.0006 0.0004 0.0009 0.0001 0.0008 0.0003 0.0002 0.0006 0.0005 0.0008 0.0002 0.0008 0.0009 0 0.0008 0.0003 0.0005 0.0006 0.0003 0 0.0007 0.0009 0.0001 0.0001 0 0.0002 0.0003 0.0002 0.0001 0.0002 0 0.0007 0.0003 0 0.0002 0.0003 0.0003 0.0002 0.0001 0.0005 0.0009 0.0005 0.0007 0.0001 0.0007 0.0004 0.0003 0.0005 0.0005 0.0006 0.0009 0.0002 0.0001 0.0001 0.0001 0.0004 0.0004 0.0002 0.0005 0.0006 0.0001 0.0003 0.0004 0.0005 0.0002 0.0006 0.0003 0.0003 0.0002 0.0007 0 0.0004 0.0003 0.0002 0.0007 0.0002 0.0004 0 0.0004 0.0005 0.0006 
0.0008 1 0.0007 0.00050048 0.00030048 0.00080024 0.00060024 0.00090008 0.00030032 0.00050072 0.00070024 0.00070048 0.00010048 0.0004 0.00010016 0.0006004 8e-08 0.0004004 0.0003 0.00010008 0.00080072 0.00060048 0.00030048 4e-07 0.0009 2.4e-07 0.00050024 0.00040048 0.00090016 2.4e-07 0.00070048 0.00050032 0.0009004 0.00060008 0.00010072 0.00060056 0.00060048 0.00020016 0.00090008 0.00060008 0.00050072 0.00010032 0.00080064 0.00090048 0.00090032 0.0008 6.4e-07 0.00060048 0.00050032 7.2e-07 8e-08 0.00090064 0.00020024 0.00010016 0.00050048 0.0008004 0.00070064 0.00090016 6.4e-07 0.00090072 0.0008 0.00080064 0.00030024 0.0003004 0.00010048 0.00060024 0.0004 0.00070056 0.00020072 0.00090008 0.00040008 0.0008 0.00080016 0.00010024 0.00070016 0.00060008 0.00050016 0.0002 0.00010056 0.00070024 0.0003 0.00080016 0.00090024 0.00010024 0.00040016 0.00030008 0.0009004 0.00010072 0.0001004 5.6e-07 0.00040008 0.00080056 0.00060032 0.00050024 0.0008004 0.0002004 0.00080048 0.00060072 0.00030016 8e-08 0.00050008 0.00050008 0.00070032 0.00040032 0.00090016 0.0007004 4.8e-07 0.00040008 0.00040024 0.00020032 0.0002004 0.00050016 0.00010048 0.00030024 0.00080024 0.00040016 0.00030056 0.0008 0.00080032 0.00060024 0.00030016 5.6e-07 1.6e-07 0.00010032 0.0002 0.00090032 0.0009004 0.00020048 
3.2e-07 0.0004 1 0.0007002 0.00070012 0.00090032 2.40096e-07 3.60032e-07 0.00060012 0.0004002 0.00070028 0.00090028 0.00040004 0.00040016 0.00060004 0.00020024 0.0006 0.00030016 0.00070012 0.00090004 0.00030032 0.00030024 0.00010012 0.0005 0.00020036 0.0002 0.0006002 0.00090016 0.00050036 0.0004 0.00020028 0.0009002 0.00030036 0.00090024 0.00090004 0.00080024 0.00060024 0.00080008 0.00050036 0.00020024 0.0006002 4.0128e-08 0.00020032 3.60192e-07 0.00010036 0.00050032 2.56e-10 0.00050024 0.0001002 0.0004 0.0001 0.00090036 0.00080008 4.0064e-08 0.0005002 0.00070032 2.80256e-07 0.00030036 0.0001 0.00040036 0.00070032 0.00040032 1.20096e-07 0.00010012 0.00050004 0.00040024 0.00040016 2.80224e-07 0.00050008 3.60032e-07 1.60032e-07 0.00050032 0.00010032 4.0096e-08 0.00060028 0.00090024 0.0009002 0.00090008 0.00050004 0.00020028 0.00080012 0.00040032 0.00050036 4.0096e-08 0.00060016 0.00030012 0.00090036 0.00020004 4.016e-08 2.24e-10 0.00080016 0.00050032 2.40128e-07 0.0001002 0.00070032 0.00060008 0.00010032 2.40288e-07 0.00010012 0.0004 0.0002002 0.0007002 0.00090028 0.00040016 3.60064e-07 0.00040028 0.0006 0.00020016 0.00050016 0.00060008 0.00040008 0.0004002 0.00080004 0.00040012 0.00060032 0.00050016 0.00060012 0.00040032 0.00070032 0.00060024 0.00020012 0.0009 0.0002 0.00090004 0.00040008 0.00030036 0.00090036 0.00090008 
0.00090072 0.000900961 0.00060063 1 0.000301231 1.53041e-06 0.00070081 0.0004009 0.00060099 0.000201501 0.00050132 0.000201711 0.00030087 0.0006006 0.00010063 0.000501111 0.00070045 0.00070099 0.00080069 7.20096e-07 0.000401711 0.000601261 0.00090087 0.00090075 0.00060093 0.00050039 0.00060108 1.44053e-06 0.00030129 0.00060051 0.000401291 0.00050135 0.000601441 1.17022e-06 0.000601441 0.000901651 0.000201441 0.00020084 0.0008012 0.00090075 0.000401621 0.00020045 0.000501561 0.000101351 0.00080123 0.00040102 0.000700721 0.000901381 0.00040087 0.000501051 0.00080015 0.000102071 0.00020093 0.00080027 1.29055e-06 0.000301591 0.000501351 1.17036e-06 0.000800781 1.86086e-06 0.00010114 0.000901681 0.00070054 0.00030078 0.00040093 0.00060105 0.0003006 0.000501261 1.2907e-06 9.00288e-07 0.00070045 0.00080102 0.00020096 0.00010036 0.00040117 0.00010117 0.00090117 0.00070072 0.000701021 0.00060102 0.00060075 0.00040114 1.38043e-06 0.00030036 0.0006009 0.00040054 0.000701801 0.000701021 0.00090054 0.00090063 9.30168e-07 0.000901651 0.0007009 0.00070078 0.000601591 0.00050099 0.000101321 0.000401351 0.00010051 0.00030033 0.00020066 0.00020096 0.00070153 0.00030096 0.00030099 0.000701321 0.0007009 0.00090057 0.00020093 0.0001009 0.00080087 8.70264e-07 0.00060111 0.00060078 0.00050135 0.00040084 0.000901261 0.00030096 0.0001015 0.00070117 0.00090057 0.00080117 0.0002003 0.00080099 4.20048e-07 0.000501351 0.000401801 0.00020126 
0.00090008 0.00010096 0.00060007 1.01017e-06 1 0.00020089 0.00010033 0.00070018 0.00010075 0.0007011 0.00050076 0.00010115 0.00040079 0.00070028 0.00040055 0.00040063 0.00040045 0.00070067 0.00020045 0.00070064 0.00090107 0.00080078 0.00070063 0.00070075 0.00050021 0.00010039 0.00010068 0.00060112 0.00080057 0.00030051 0.00090073 0.00090095 0.00050072 0.00020069 0.00030136 0.00070117 0.00070096 0.00070068 0.00050048 0.00020027 0.00090122 0.00050037 0.00060092 0.00020063 0.00060051 0.00040038 0.00070072 0.0004009 0.00030047 0.00060105 0.00030015 0.00050135 0.00040077 0.00090019 0.00060089 0.00070095 0.00030079 0.00030045 0.00060078 0.00090114 0.0005005 0.00050104 0.0007003 0.00080054 0.00010085 0.00080057 0.00010028 0.0002007 0.00080113 0.00080018 0.00020013 0.00060038 0.00050032 0.00030028 0.00010061 0.00050069 0.00020077 0.00020056 0.00060094 0.00010046 0.00020051 0.0002005 0.00010066 0.00070028 0.00080058 0.0001003 1.08026e-06 0.00070094 4.60064e-07 6.30056e-07 0.00030061 0.00030101 0.00040042 0.00070038 0.00030095 0.00040083 0.00080068 0.00020087 0.00050027 0.00030033 0.00060026 0.00070056 0.00080097 0.00030064 0.00010027 7.60208e-07 9.00048e-07 0.00060025 0.00070061 0.00090074 0.00030071 0.00080047 0.00060103 0.00030054 0.00040071 0.00080052 0.00070102 0.00090032 0.00040086 6.90168e-07 0.00090033 0.00010117 0.0004003 0.00050091 0.00080026 0.00070063 0.00050108 0.0002011 
0.00030091 0.000800591 0.00080074 1.14085e-06 0.000300981 1 0.0009006 0.00010096 0.000400871 0.000801201 0.000201361 0.000801491 0.000600701 0.00040085 0.00030074 0.000500911 0.00090063 0.000600921 0.00050086 0.00060104 0.000101421 0.000701141 0.000600711 7.60545e-07 1.03035e-06 0.00010028 0.000101001 0.000501401 0.000301421 0.0003005 0.000101171 0.000701511 0.000201261 0.00060129 0.000701161 0.000601541 0.000701351 0.00040107 0.000301301 0.00050073 0.000101421 0.00080035 0.000201221 0.000800961 0.000201101 0.00090116 0.000100451 0.000501181 0.000700691 0.000900771 0.0001002 0.000701831 0.00020101 0.00050041 0.000201161 0.000801561 0.000200891 0.000101111 0.000200501 1.58121e-06 0.00080135 0.000801351 5.40378e-07 7.10578e-07 0.000200691 0.000901131 0.00020067 8.30882e-07 0.000401071 0.00030099 0.00020041 0.00010122 0.00040093 2.60308e-07 0.000401131 0.00030138 0.000601241 0.00070094 0.000100871 0.000400841 0.00010094 0.000901081 0.000401241 0.00030038 0.0005011 0.00070054 0.000901591 0.000500721 2.3049e-07 0.000200211 0.00050108 1.34101e-06 7.20574e-07 0.00040078 0.000401441 0.000500911 0.000701141 0.000300811 5.30305e-07 4.40163e-07 0.00020077 0.0007012 0.000901641 0.000600851 0.000300811 0.000101031 0.000100661 0.00050069 0.00090102 0.000701031 0.000900721 0.00090102 0.000301081 0.00010074 0.000201331 0.00040102 0.000101141 0.00050123 0.000301441 0.000101051 0.00020073 0.000300961 0.00080034 0.000401071 7.20142e-07 0.000301291 0.000601741 0.000601121 
0.000101131 0.000101251 0.000901251 0.000100742 0.000800992 0.000801082 1 0.000900781 0.000201072 0.000301722 0.000801342 0.000301683 0.000201261 0.000101341 0.000701141 0.000801062 0.000601661 0.000401472 0.000901301 0.000801871 0.000601283 0.000301652 0.000201311 0.000301151 7.31409e-07 0.000200421 0.000300842 0.000701792 1.47206e-06 0.000100931 0.000601152 2.23232e-06 0.000701032 0.000901522 0.000401772 0.000701983 0.000401802 0.000801662 1.27188e-06 0.000400901 0.000101523 0.000601111 0.000701032 0.000900962 0.000300942 0.000601612 0.000300791 0.000801382 0.000501021 0.000401702 0.0003005 0.000501953 0.000501272 0.000901231 0.000701202 0.000701992 0.000100602 0.000400702 0.000200891 0.000901263 0.000601762 0.000701652 0.000600691 0.000300841 0.000300801 0.000301872 0.000600671 0.000500352 0.000701522 0.000800981 0.000300441 0.000801172 0.000100931 0.000600291 0.000901072 0.000101532 0.000101612 0.000701621 0.000801162 0.000900741 0.000601051 0.000601382 0.000600972 0.000600871 0.000101702 0.000800991 1.74268e-06 0.000401312 0.000700151 0.000500321 0.000901412 0.000900932 4.91251e-07 0.000401121 0.000401382 0.000401382 0.000801442 0.000500592 0.000800551 0.000200641 0.000900901 0.000201832 0.000202353 0.000301191 0.000900461 0.000600632 0.000400751 0.000801201 0.000101822 0.000901892 0.000301471 0.000901791 0.000701572 0.000600801 0.000901182 0.000201511 0.000701372 0.000301592 0.000301322 7.8175e-07 0.000801201 1.28188e-06 0.000701181 0.000501662 0.000801021 0.000501252 0.000601873 0.000501552 
0.000802262 0.000902273 0.000102281 0.000901013 0.000501443 0.000901234 0.000102272 1 0.000101622 0.000502494 0.000201903 0.000302184 0.000701642 0.000501662 0.000200942 0.000902143 1.84144e-06 0.000602353 0.000501702 0.000601232 0.000202434 0.000602653 0.000402482 0.000901642 0.000701622 0.000600871 0.000201463 0.000901754 0.000301963 0.000801251 0.000202093 0.000102394 0.000502283 0.000901443 0.000902264 0.000702954 0.000102284 0.000801392 2.18273e-06 0.000602042 0.000102144 0.000301621 0.000302384 2.29296e-06 0.000602373 2.20235e-06 0.000701742 0.000802613 0.000101972 0.000202363 0.00080108 0.000502565 0.000801112 0.000501961 0.000301533 0.000502604 0.000102063 0.000701283 1.87221e-06 0.000102114 0.000401913 0.000503254 0.000101551 0.000801382 0.000901242 0.000402603 0.000100961 0.000701793 0.000401783 0.000201642 0.000401381 0.000101962 0.000201692 0.000600631 0.000101713 0.000501333 0.000102163 0.000501702 0.000401803 0.000701932 0.000501142 0.000702253 0.000601573 0.000901281 0.000701982 0.000401501 0.000202744 0.000402303 0.000601371 0.000801602 0.000701212 0.000602384 0.000901692 0.000402082 2.28373e-06 0.000501783 0.000902413 2.04311e-06 8.61283e-07 0.000100561 0.000601302 1.7825e-06 0.000202904 0.000101712 0.000901652 1.85295e-06 0.000301302 0.000902101 0.000802002 1.82259e-06 0.000702332 0.000101952 0.000701833 1.39195e-06 0.000701943 0.000901712 0.000702213 0.000401962 0.000901704 0.000201563 0.000701972 0.000401693 1.35099e-06 0.000501883 0.000300701 0.000802283 0.000802514 0.000901623 
0.000200741 0.000300441 0.000100811 4.61006e-07 0.000400601 0.000100801 0.000300381 0.000100851 1 0.000400872 0.000900821 0.000200661 0.000200541 5.60782e-07 0.000500551 0.000400841 5.10949e-07 0.000700771 0.000500611 0.000700781 0.000801021 8.71355e-07 0.000900661 0.000600611 5.60605e-07 2.50469e-07 0.000300431 0.000200921 0.000100741 0.000700361 0.000800921 0.000400762 0.000100881 0.000400791 0.000900702 0.000501022 0.000700841 0.000300821 0.000700571 0.000700531 0.000800802 0.000900601 0.000700921 0.000700821 0.000100771 0.000700721 0.000500611 0.000400881 5.90877e-07 0.000700691 0.00030033 0.000600992 0.000300611 0.000700801 0.000800821 1.03155e-06 0.000800551 0.000400661 0.000900491 0.000701131 0.000500811 0.000400982 0.000400621 0.000700691 0.000600441 0.000300821 0.00070041 0.000400651 0.000800901 0.000800901 0.00070037 0.000600791 0.000800581 0.00030045 6.70926e-07 0.000900601 0.000800461 0.000200561 7.51164e-07 0.000800711 0.000400491 0.000400741 0.000100701 0.000200671 6.91115e-07 0.000100531 0.000700572 0.000500721 0.000200401 3.90698e-07 0.000300731 8.81256e-07 5.10677e-07 0.000100701 0.000100691 0.000600601 0.000701091 0.000500621 0.00040058 0.00070025 0.000400781 0.000700651 0.000700872 0.000400521 0.000400741 0.000700541 0.000300341 0.000600781 0.000700711 0.000700901 0.000700571 0.000200921 0.000700781 0.000900501 0.000800881 0.000300721 0.000100861 0.000100821 0.000400761 0.000300331 0.000200841 0.000100341 0.000100511 0.000100641 0.000100691 0.000900921 0.000900982 0.000300651 
0.000300362 0.000200771 0.000601072 7.91183e-07 1.5714e-06 0.000101552 0.000900421 1.07137e-06 0.000400761 1 0.000901752 0.000201292 7.61542e-07 4.51612e-07 0.000101301 1.32161e-06 0.000401022 0.000301112 0.000801542 1.65214e-06 0.000901482 0.000800822 0.000700902 0.000700961 0.000100301 0.000700401 0.000500951 0.000101562 0.000200612 0.000900731 0.000101312 0.000200993 0.000701202 0.000801722 0.000401622 0.000201703 0.000801372 0.000601462 0.000400822 0.000800961 0.000701152 0.000901121 1.45174e-06 0.000301532 0.000900692 0.000101372 0.000600721 1.53195e-06 0.000400801 0.000301242 0.000300491 0.000401723 0.000601202 0.000701221 0.000201552 0.000901443 0.000800811 0.000300951 0.000800861 0.000101782 0.000101402 0.000901512 0.000600851 0.000300821 0.000201031 0.000400932 0.000701161 0.000200961 0.000101602 1.28157e-06 0.000500681 1.43168e-06 0.000200731 0.000800771 1.41155e-06 0.000501172 0.000601172 0.000201362 0.000701262 0.000301521 0.000401251 0.000101252 0.000501192 7.61162e-07 6.42046e-07 0.000101101 0.000201242 0.000601022 0.00030088 0.000700681 0.000301572 0.000601482 0.000900241 0.000500692 1.17194e-06 0.000101202 0.000101472 0.000201071 0.000901061 0.000800731 0.000401241 0.000501082 0.000301353 9.31526e-07 0.000401241 0.000401361 0.000601031 0.000901242 9.3217e-07 0.000601682 0.000401072 0.000501382 1.62196e-06 1.30112e-06 0.000401762 0.000100782 0.000301312 0.000100762 0.000201162 0.000500701 0.000901062 8.21498e-07 0.000400931 0.000601212 0.000901041 0.000201322 0.000601833 0.000601392 
